Mon_ID;Land_ID;Produkt_ID;Umsatzplan
201902;26;1601;10.00
201902;26;1603;80.00
201902;26;1606;20.00
201902;26;1607;10.00
201902;26;1608;220.00
201902;26;1609;20.00
201902;26;1701;20.00
201902;26;1702;10.00
201902;26;1704;30.00
201902;26;1705;20.00
201902;26;1706;140.00
201902;26;1802;10.00
201902;26;1803;30.00
201902;26;1804;170.00
201902;26;1806;30.00
201902;26;1807;30.00
201902;26;1808;50.00
201902;26;1809;30.00
201902;26;1901;30.00
201902;26;1902;10.00
201902;26;1903;50.00
201902;26;1904;10.00
201902;26;1905;10.00
201902;26;1906;20.00
201902;26;1907;20.00
201902;26;1908;80.00
201902;26;1909;50.00
201902;26;1910;10.00
201902;26;1911;10.00
201902;26;1912;10.00
201902;26;1913;30.00
201902;26;2001;30.00
201902;26;2003;30.00
201902;26;2004;60.00
201902;26;2005;40.00
201902;26;2006;10.00
201902;26;2008;10.00
201902;26;2009;30.00
201902;26;2010;40.00
201902;26;2012;10.00
201902;26;2013;80.00
201902;26;2103;20.00
201902;26;2105;10.00
201902;26;2106;30.00
201902;26;2110;20.00
201902;26;2111;30.00
201902;26;2112;10.00
201902;26;2114;10.00
201902;26;2116;40.00
201902;26;2117;20.00
201902;26;2201;50.00
201902;26;2204;20.00
201902;26;2205;20.00
201902;26;2206;20.00
201902;26;2212;20.00
201902;26;2214;40.00
201902;26;2215;40.00
201902;26;2217;10.00
201902;26;2301;20.00
201902;26;2302;20.00
201902;26;2305;10.00
201902;26;2308;100.00
201902;26;2309;10.00
201902;26;2311;30.00
201902;26;2316;100.00
201902;26;2317;10.00
201902;26;2318;30.00
201902;26;2403;10.00
201902;26;2404;10.00
201902;26;2405;20.00
201902;26;2407;110.00
201902;26;2408;20.00
201902;26;2409;30.00
201902;27;1002;10.00
201902;27;1003;40.00
201902;27;1004;10.00
201902;27;1005;20.00
201902;27;1007;10.00
201902;27;1008;10.00
201902;27;1009;10.00
201902;27;1010;10.00
201902;27;1011;30.00
201902;27;1103;10.00
201902;27;1104;10.00
201902;27;1106;20.00
201902;27;1107;10.00
201902;27;1110;40.00
201902;27;1111;40.00
201902;27;1112;10.00
201902;27;1113;30.00
201902;27;1201;20.00
201902;27;1202;10.00
201902;27;1204;50.00
201902;27;1208;20.00
201902;27;1209;40.00
201902;27;1301;70.00
201902;27;1303;10.00
201902;27;1304;10.00
201902;27;1306;10.00
201902;27;1307;80.00
201902;27;1309;20.00
201902;27;1310;30.00
201902;27;1311;10.00
201902;27;1313;20.00
201902;27;1316;10.00
201902;27;1317;20.00
201902;27;1401;10.00
201902;27;1402;10.00
201902;27;1405;90.00
201902;27;1408;20.00
201902;27;1410;40.00
201902;27;1411;30.00
201902;27;1412;20.00
201902;27;1505;20.00
201902;27;1510;10.00
201902;27;1513;60.00
201902;27;1516;30.00
201902;27;1517;40.00
201902;27;1601;10.00
201902;27;1604;20.00
201902;27;1606;20.00
201902;27;1607;10.00
201902;27;1608;170.00
201902;27;1609;20.00
201902;27;1701;20.00
201902;27;1706;70.00
201902;27;1707;20.00
201902;27;1709;20.00
201902;27;1801;20.00
201902;27;1804;110.00
201902;27;1808;70.00
201902;27;1902;10.00
201902;27;1903;30.00
201902;27;1905;40.00
201902;27;1906;10.00
201902;27;1907;20.00
201902;27;1908;30.00
201902;27;1909;10.00
201902;27;1912;10.00
201902;27;1913;60.00
201902;27;2003;50.00
201902;27;2004;20.00
201902;27;2013;110.00
201902;27;2101;30.00
201902;27;2102;10.00
201902;27;2103;20.00
201902;27;2104;40.00
201902;27;2105;10.00
201902;27;2106;30.00
201902;27;2110;30.00
201902;27;2112;30.00
201902;27;2113;20.00
201902;27;2116;40.00
201902;27;2117;120.00
201902;27;2118;10.00
201902;27;2201;50.00
201902;27;2202;10.00
201902;27;2205;50.00
201902;27;2207;10.00
201902;27;2208;10.00
201902;27;2210;10.00
201902;27;2214;20.00
201902;27;2215;100.00
201902;27;2301;20.00
201902;27;2308;70.00
201902;27;2313;30.00
201902;27;2314;10.00
201902;27;2316;50.00
201902;27;2318;20.00
201902;27;2402;10.00
201902;27;2403;10.00
201902;27;2405;30.00
201902;27;2407;250.00
201902;27;2409;20.00
201902;28;1001;30.00
201902;28;1003;40.00
201902;28;1004;50.00
201902;28;1006;10.00
201902;28;1009;10.00
201902;28;1010;30.00
201902;28;1013;90.00
201902;28;1101;20.00
201902;28;1102;10.00
201902;28;1104;10.00
201902;28;1105;40.00
201902;28;1106;10.00
201902;28;1107;10.00
201902;28;1110;30.00
201902;28;1111;30.00
201902;28;1113;20.00
201902;28;1202;20.00
201902;28;1203;60.00
201902;28;1204;70.00
201902;28;1205;20.00
201902;28;1206;20.00
201902;28;1207;10.00
201902;28;1208;30.00
201902;28;1209;20.00
201902;28;1301;40.00
201902;28;1304;10.00
201902;28;1305;20.00
201902;28;1306;10.00
201902;28;1307;50.00
201902;28;1309;20.00
201902;28;1310;20.00
201902;28;1312;10.00
201902;28;1313;20.00
201902;28;1315;10.00
201902;28;1316;40.00
201902;28;1317;30.00
201902;28;1318;40.00
201902;28;1401;30.00
201902;28;1402;10.00
201902;28;1405;30.00
201902;28;1406;50.00
201902;28;1407;20.00
201902;28;1408;20.00
201902;28;1410;40.00
201902;28;1411;20.00
201902;28;1412;30.00
201902;28;1506;10.00
201902;28;1508;10.00
201902;28;1509;10.00
201902;28;1510;40.00
201902;28;1512;20.00
201902;28;1514;40.00
201902;28;1602;10.00
201902;28;1603;20.00
201902;28;1604;20.00
201902;28;1605;20.00
201902;28;1606;20.00
201902;28;1608;90.00
201902;28;1609;20.00
201902;28;1701;20.00
201902;28;1703;20.00
201902;28;1705;20.00
201902;28;1706;50.00
201902;28;1707;20.00
201902;28;1709;30.00
201902;28;1801;40.00
201902;28;1802;10.00
201902;28;1803;30.00
201902;28;1804;70.00
201902;28;1805;20.00
201902;28;1807;10.00
201902;28;1808;30.00
201902;28;1901;20.00
201902;28;1903;50.00
201902;28;1905;20.00
201902;28;1906;40.00
201902;28;1907;20.00
201902;28;1909;50.00
201902;28;1910;10.00
201902;28;1913;40.00
201902;28;2001;40.00
201902;28;2003;20.00
201902;28;2004;140.00
201902;28;2005;10.00
201902;28;2006;10.00
201902;28;2007;10.00
201902;28;2008;30.00
201902;28;2010;40.00
201902;28;2011;20.00
201902;28;2013;50.00
201902;28;2101;20.00
201902;28;2103;20.00
201902;28;2104;10.00
201902;28;2105;10.00
201902;28;2106;20.00
201902;28;2107;10.00
201902;28;2109;30.00
201902;28;2112;10.00
201902;28;2115;20.00
201902;28;2116;30.00
201902;28;2117;130.00
201902;28;2201;80.00
201902;28;2202;20.00
201902;28;2203;10.00
201902;28;2205;20.00
201902;28;2206;10.00
201902;28;2214;30.00
201902;28;2215;80.00
201902;28;2217;10.00
201902;28;2218;30.00
201902;28;2301;30.00
201902;28;2305;10.00
201902;28;2308;120.00
201902;28;2310;10.00
201902;28;2313;10.00
201902;28;2314;10.00
201902;28;2315;20.00
201902;28;2316;90.00
201902;28;2317;20.00
201902;28;2318;20.00
201902;28;2402;30.00
201902;28;2403;10.00
201902;28;2404;60.00
201902;28;2406;40.00
201902;28;2407;170.00
201902;28;2408;20.00
201902;28;2409;20.00
201902;29;1001;160.00
201902;29;1002;10.00
201902;29;1006;10.00
201902;29;1008;20.00
201902;29;1009;20.00
201902;29;1010;60.00
201902;29;1011;60.00
201902;29;1012;20.00
201902;29;1013;20.00
201902;29;1102;10.00
201902;29;1103;20.00
201902;29;1104;10.00
201902;29;1105;10.00
201902;29;1106;10.00
201902;29;1110;20.00
201902;29;1111;30.00
201902;29;1112;10.00
201902;29;1113;20.00
201902;29;1201;10.00
201902;29;1202;40.00
201902;29;1204;60.00
201902;29;1205;20.00
201902;29;1208;10.00
201902;29;1301;40.00
201902;29;1303;20.00
201902;29;1306;10.00
201902;29;1307;20.00
201902;29;1309;40.00
201902;29;1310;90.00
201902;29;1311;10.00
201902;29;1312;10.00
201902;29;1316;40.00
201902;29;1401;10.00
201902;29;1405;50.00
201902;29;1406;20.00
201902;29;1410;10.00
201902;29;1411;20.00
201902;29;1412;20.00
201902;29;1413;10.00
201902;29;1503;10.00
201902;29;1505;30.00
201902;29;1509;20.00
201902;29;1510;10.00
201902;29;1511;10.00
201902;29;1512;10.00
201902;29;1513;40.00
201902;29;1514;30.00
201902;29;1516;80.00
201902;29;1517;60.00
201902;29;1518;10.00
201902;29;1601;30.00
201902;29;1603;40.00
201902;29;1606;20.00
201902;29;1608;110.00
201902;29;1609;20.00
201902;29;1702;10.00
201902;29;1703;10.00
201902;29;1704;30.00
201902;29;1706;50.00
201902;29;1707;30.00
201902;29;1708;10.00
201902;29;1709;20.00
201902;29;1803;40.00
201902;29;1804;120.00
201902;29;1806;20.00
201902;29;1807;20.00
201902;29;1809;20.00
201902;29;1901;20.00
201902;29;1904;40.00
201902;29;1905;20.00
201902;29;1906;10.00
201902;29;1907;20.00
201902;29;1908;10.00
201902;29;1909;30.00
201902;29;1910;10.00
201902;29;1912;10.00
201902;29;1913;90.00
201902;29;2001;60.00
201902;29;2003;20.00
201902;29;2004;20.00
201902;29;2005;20.00
201902;29;2007;10.00
201902;29;2008;10.00
201902;29;2009;10.00
201902;29;2010;110.00
201902;29;2011;20.00
201902;29;2013;160.00
201902;29;2102;10.00
201902;29;2103;20.00
201902;29;2106;20.00
201902;29;2107;10.00
201902;29;2111;10.00
201902;29;2113;20.00
201902;29;2116;60.00
201902;29;2117;110.00
201902;29;2204;10.00
201902;29;2205;30.00
201902;29;2206;10.00
201902;29;2208;10.00
201902;29;2213;80.00
201902;29;2214;50.00
201902;29;2215;110.00
201902;29;2218;30.00
201902;29;2301;20.00
201902;29;2303;10.00
201902;29;2306;50.00
201902;29;2307;30.00
201902;29;2308;70.00
201902;29;2311;50.00
201902;29;2312;10.00
201902;29;2313;10.00
201902;29;2314;10.00
201902;29;2315;40.00
201902;29;2316;40.00
201902;29;2317;10.00
201902;29;2318;20.00
201902;29;2401;10.00
201902;29;2402;10.00
201902;29;2403;10.00
201902;29;2406;20.00
201902;29;2407;140.00
201902;30;1001;80.00
201902;30;1002;10.00
201902;30;1003;160.00
201902;30;1004;70.00
201902;30;1005;70.00
201902;30;1006;10.00
201902;30;1007;30.00
201902;30;1008;130.00
201902;30;1009;10.00
201902;30;1010;430.00
201902;30;1011;90.00
201902;30;1012;50.00
201902;30;1013;260.00
201902;30;1101;20.00
201902;30;1102;10.00
201902;30;1103;80.00
201902;30;1104;70.00
201902;30;1105;100.00
201902;30;1107;20.00
201902;30;1108;10.00
201902;30;1109;40.00
201902;30;1110;160.00
201902;30;1111;140.00
201902;30;1112;20.00
201902;30;1113;50.00
201902;30;1201;40.00
201902;30;1202;60.00
201902;30;1203;40.00
201902;30;1204;380.00
201902;30;1206;40.00
201902;30;1207;90.00
201902;30;1208;70.00
201902;30;1209;60.00
201902;30;1301;290.00
201902;30;1302;10.00
201902;30;1303;40.00
201902;30;1304;10.00
201902;30;1305;20.00
201902;30;1306;20.00
201902;30;1307;170.00
201902;30;1309;80.00
201902;30;1310;280.00
201902;30;1311;10.00
201902;30;1312;10.00
201902;30;1313;30.00
201902;30;1314;20.00
201902;30;1315;30.00
201902;30;1316;150.00
201902;30;1317;70.00
201902;30;1318;60.00
201902;30;1401;60.00
201902;30;1402;90.00
201902;30;1403;20.00
201902;30;1404;40.00
201902;30;1405;490.00
201902;30;1406;80.00
201902;30;1407;50.00
201902;30;1408;130.00
201902;30;1409;10.00
201902;30;1411;100.00
201902;30;1412;50.00
201902;30;1413;70.00
201902;30;1501;20.00
201902;30;1502;10.00
201902;30;1503;30.00
201902;30;1504;10.00
201902;30;1505;20.00
201902;30;1506;10.00
201902;30;1507;40.00
201902;30;1508;30.00
201902;30;1509;10.00
201902;30;1510;30.00
201902;30;1511;30.00
201902;30;1512;30.00
201902;30;1513;170.00
201902;30;1514;140.00
201902;30;1515;40.00
201902;30;1516;530.00
201902;30;1517;440.00
201902;30;1518;20.00
201902;30;1602;20.00
201902;30;1603;30.00
201902;30;1604;20.00
201902;30;1605;30.00
201902;30;1606;20.00
201902;30;1607;40.00
201902;30;1608;570.00
201902;30;1609;30.00
201902;30;1701;40.00
201902;30;1702;10.00
201902;30;1703;30.00
201902;30;1704;40.00
201902;30;1705;30.00
201902;30;1706;390.00
201902;30;1707;30.00
201902;30;1708;70.00
201902;30;1709;60.00
201902;30;1801;60.00
201902;30;1802;30.00
201902;30;1803;70.00
201902;30;1804;580.00
201902;30;1805;60.00
201902;30;1806;60.00
201902;30;1807;50.00
201902;30;1808;80.00
201902;30;1809;30.00
201902;30;1901;140.00
201902;30;1902;20.00
201902;30;1903;60.00
201902;30;1904;30.00
201902;30;1905;170.00
201902;30;1906;60.00
201902;30;1907;40.00
201902;30;1908;180.00
201902;30;1909;110.00
201902;30;1910;40.00
201902;30;1911;20.00
201902;30;1912;10.00
201902;30;1913;130.00
201902;30;2001;140.00
201902;30;2002;40.00
201902;30;2003;130.00
201902;30;2004;300.00
201902;30;2005;40.00
201902;30;2006;20.00
201902;30;2007;20.00
201902;30;2008;140.00
201902;30;2009;60.00
201902;30;2010;140.00
201902;30;2011;70.00
201902;30;2012;40.00
201902;30;2013;470.00
201902;30;2101;60.00
201902;30;2102;10.00
201902;30;2103;50.00
201902;30;2104;20.00
201902;30;2105;10.00
201902;30;2106;70.00
201902;30;2107;50.00
201902;30;2108;10.00
201902;30;2109;40.00
201902;30;2110;50.00
201902;30;2111;90.00
201902;30;2112;80.00
201902;30;2113;90.00
201902;30;2114;10.00
201902;30;2115;40.00
201902;30;2116;170.00
201902;30;2117;300.00
201902;30;2118;10.00
201902;30;2201;310.00
201902;30;2202;70.00
201902;30;2203;10.00
201902;30;2204;20.00
201902;30;2205;200.00
201902;30;2206;20.00
201902;30;2207;10.00
201902;30;2208;10.00
201902;30;2209;30.00
201902;30;2210;30.00
201902;30;2211;60.00
201902;30;2212;110.00
201902;30;2213;50.00
201902;30;2214;70.00
201902;30;2215;160.00
201902;30;2216;30.00
201902;30;2217;50.00
201902;30;2218;70.00
201902;30;2301;50.00
201902;30;2302;60.00
201902;30;2303;10.00
201902;30;2304;10.00
201902;30;2305;10.00
201902;30;2306;50.00
201902;30;2307;60.00
201902;30;2308;500.00
201902;30;2309;10.00
201902;30;2310;30.00
201902;30;2311;100.00
201902;30;2312;40.00
201902;30;2313;30.00
201902;30;2315;70.00
201902;30;2316;190.00
201902;30;2317;40.00
201902;30;2318;50.00
201902;30;2401;10.00
201902;30;2402;10.00
201902;30;2403;20.00
201902;30;2404;100.00
201902;30;2405;60.00
201902;30;2406;80.00
201902;30;2407;1020.00
201902;30;2408;20.00
201902;30;2409;30.00
201902;31;1001;70.00
201902;31;1002;10.00
201902;31;1003;40.00
201902;31;1004;40.00
201902;31;1005;10.00
201902;31;1006;10.00
201902;31;1007;10.00
201902;31;1009;20.00
201902;31;1010;50.00
201902;31;1011;70.00
201902;31;1012;10.00
201902;31;1013;50.00
201902;31;1101;20.00
201902;31;1102;10.00
201902;31;1104;40.00
201902;31;1105;40.00
201902;31;1109;10.00
201902;31;1110;30.00
201902;31;1111;20.00
201902;31;1112;10.00
201902;31;1113;50.00
201902;31;1202;20.00
201902;31;1203;20.00
201902;31;1204;120.00
201902;31;1207;20.00
201902;31;1208;40.00
201902;31;1301;130.00
201902;31;1304;10.00
201902;31;1305;20.00
201902;31;1307;50.00
201902;31;1310;40.00
201902;31;1313;20.00
201902;31;1314;10.00
201902;31;1318;40.00
201902;31;1402;20.00
201902;31;1403;20.00
201902;31;1404;10.00
201902;31;1405;150.00
201902;31;1406;40.00
201902;31;1407;20.00
201902;31;1408;40.00
201902;31;1409;10.00
201902;31;1410;10.00
201902;31;1412;20.00
201902;31;1413;10.00
201902;31;1501;10.00
201902;31;1506;10.00
201902;31;1508;20.00
201902;31;1512;10.00
201902;31;1513;100.00
201902;31;1514;60.00
201902;31;1515;90.00
201902;31;1516;140.00
201902;31;1517;100.00
201902;31;1518;10.00
201902;31;1602;10.00
201902;31;1603;40.00
201902;31;1607;20.00
201902;31;1608;140.00
201902;31;1609;20.00
201902;31;1701;20.00
201902;31;1702;10.00
201902;31;1703;10.00
201902;31;1706;50.00
201902;31;1709;60.00
201902;31;1804;90.00
201902;31;1808;80.00
201902;31;1809;10.00
201902;31;1901;30.00
201902;31;1902;60.00
201902;31;1903;50.00
201902;31;1904;20.00
201902;31;1905;40.00
201902;31;1906;30.00
201902;31;1907;20.00
201902;31;1908;40.00
201902;31;1909;10.00
201902;31;1910;10.00
201902;31;1911;10.00
201902;31;1912;10.00
201902;31;1913;30.00
201902;31;2001;50.00
201902;31;2002;30.00
201902;31;2003;60.00
201902;31;2004;60.00
201902;31;2005;10.00
201902;31;2008;20.00
201902;31;2010;40.00
201902;31;2011;30.00
201902;31;2013;180.00
201902;31;2101;30.00
201902;31;2103;20.00
201902;31;2104;10.00
201902;31;2105;10.00
201902;31;2106;40.00
201902;31;2108;10.00
201902;31;2109;50.00
201902;31;2111;20.00
201902;31;2114;10.00
201902;31;2116;80.00
201902;31;2117;70.00
201902;31;2118;10.00
201902;31;2201;100.00
201902;31;2202;30.00
201902;31;2205;40.00
201902;31;2206;10.00
201902;31;2208;10.00
201902;31;2209;40.00
201902;31;2210;10.00
201902;31;2213;20.00
201902;31;2214;30.00
201902;31;2215;70.00
201902;31;2216;10.00
201902;31;2301;40.00
201902;31;2302;10.00
201902;31;2308;250.00
201902;31;2311;30.00
201902;31;2312;10.00
201902;31;2314;10.00
201902;31;2316;50.00
201902;31;2317;10.00
201902;31;2318;40.00
201902;31;2403;20.00
201902;31;2405;30.00
201902;31;2406;30.00
201902;31;2407;170.00
201902;31;2408;20.00
201902;32;1001;50.00
201902;32;1002;10.00
201902;32;1003;60.00
201902;32;1004;20.00
201902;32;1005;20.00
201902;32;1008;20.00
201902;32;1010;60.00
201902;32;1011;60.00
201902;32;1012;10.00
201902;32;1013;20.00
201902;32;1101;70.00
201902;32;1102;10.00
201902;32;1103;20.00
201902;32;1104;10.00
201902;32;1106;10.00
201902;32;1107;10.00
201902;32;1108;10.00
201902;32;1109;10.00
201902;32;1110;30.00
201902;32;1111;50.00
201902;32;1112;20.00
201902;32;1113;30.00
201902;32;1201;20.00
201902;32;1202;20.00
201902;32;1203;20.00
201902;32;1204;100.00
201902;32;1205;20.00
201902;32;1207;40.00
201902;32;1208;10.00
201902;32;1301;140.00
201902;32;1305;10.00
201902;32;1307;20.00
201902;32;1309;20.00
201902;32;1310;70.00
201902;32;1311;10.00
201902;32;1313;30.00
201902;32;1314;20.00
201902;32;1316;50.00
201902;32;1318;10.00
201902;32;1401;10.00
201902;32;1403;20.00
201902;32;1404;20.00
201902;32;1405;100.00
201902;32;1407;20.00
201902;32;1408;10.00
201902;32;1409;10.00
201902;32;1410;30.00
201902;32;1411;50.00
201902;32;1412;20.00
201902;32;1413;10.00
201902;32;1501;10.00
201902;32;1505;30.00
201902;32;1507;10.00
201902;32;1509;10.00
201902;32;1511;10.00
201902;32;1512;10.00
201902;32;1513;80.00
201902;32;1514;50.00
201902;32;1515;20.00
201902;32;1516;100.00
201902;32;1517;100.00
201902;32;1601;20.00
201902;32;1602;10.00
201902;32;1603;20.00
201902;32;1604;20.00
201902;32;1605;30.00
201902;32;1607;10.00
201902;32;1608;350.00
201902;32;1702;10.00
201902;32;1703;10.00
201902;32;1704;20.00
201902;32;1705;20.00
201902;32;1706;80.00
201902;32;1708;40.00
201902;32;1803;20.00
201902;32;1804;150.00
201902;32;1901;40.00
201902;32;1903;10.00
201902;32;1905;50.00
201902;32;1906;30.00
201902;32;1907;20.00
201902;32;1908;20.00
201902;32;1909;40.00
201902;32;1910;20.00
201902;32;1911;10.00
201902;32;2001;50.00
201902;32;2003;40.00
201902;32;2004;60.00
201902;32;2005;10.00
201902;32;2009;40.00
201902;32;2010;50.00
201902;32;2012;10.00
201902;32;2013;20.00
201902;32;2102;10.00
201902;32;2103;20.00
201902;32;2105;10.00
201902;32;2106;20.00
201902;32;2109;10.00
201902;32;2111;20.00
201902;32;2113;10.00
201902;32;2116;40.00
201902;32;2117;80.00
201902;32;2201;200.00
201902;32;2202;40.00
201902;32;2205;130.00
201902;32;2206;10.00
201902;32;2207;10.00
201902;32;2209;10.00
201902;32;2211;20.00
201902;32;2212;40.00
201902;32;2214;50.00
201902;32;2215;80.00
201902;32;2216;10.00
201902;32;2217;10.00
201902;32;2218;30.00
201902;32;2301;20.00
201902;32;2303;10.00
201902;32;2306;30.00
201902;32;2307;20.00
201902;32;2308;90.00
201902;32;2310;10.00
201902;32;2311;30.00
201902;32;2316;60.00
201902;32;2317;20.00
201902;32;2318;30.00
201902;32;2401;10.00
201902;32;2404;20.00
201902;32;2407;350.00
201902;33;1001;70.00
201902;33;1002;30.00
201902;33;1003;40.00
201902;33;1004;60.00
201902;33;1005;20.00
201902;33;1006;10.00
201902;33;1007;10.00
201902;33;1010;130.00
201902;33;1011;30.00
201902;33;1012;10.00
201902;33;1013;70.00
201902;33;1101;20.00
201902;33;1102;10.00
201902;33;1103;30.00
201902;33;1104;10.00
201902;33;1106;10.00
201902;33;1108;20.00
201902;33;1109;10.00
201902;33;1110;30.00
201902;33;1111;50.00
201902;33;1112;20.00
201902;33;1201;20.00
201902;33;1202;10.00
201902;33;1204;160.00
201902;33;1205;20.00
201902;33;1207;70.00
201902;33;1209;30.00
201902;33;1301;80.00
201902;33;1303;10.00
201902;33;1307;50.00
201902;33;1309;50.00
201902;33;1310;160.00
201902;33;1311;10.00
201902;33;1312;10.00
201902;33;1315;10.00
201902;33;1317;20.00
201902;33;1318;10.00
201902;33;1402;40.00
201902;33;1404;20.00
201902;33;1405;200.00
201902;33;1406;30.00
201902;33;1407;20.00
201902;33;1408;40.00
201902;33;1409;10.00
201902;33;1411;20.00
201902;33;1412;30.00
201902;33;1413;10.00
201902;33;1501;20.00
201902;33;1502;10.00
201902;33;1504;10.00
201902;33;1505;30.00
201902;33;1507;20.00
201902;33;1508;60.00
201902;33;1509;10.00
201902;33;1513;110.00
201902;33;1514;70.00
201902;33;1515;50.00
201902;33;1516;180.00
201902;33;1517;110.00
201902;33;1601;20.00
201902;33;1602;20.00
201902;33;1603;40.00
201902;33;1606;20.00
201902;33;1608;170.00
201902;33;1609;20.00
201902;33;1702;10.00
201902;33;1703;20.00
201902;33;1706;100.00
201902;33;1708;20.00
201902;33;1709;70.00
201902;33;1802;10.00
201902;33;1804;180.00
201902;33;1807;20.00
201902;33;1809;20.00
201902;33;1901;20.00
201902;33;1902;10.00
201902;33;1903;30.00
201902;33;1904;30.00
201902;33;1905;60.00
201902;33;1906;20.00
201902;33;1907;30.00
201902;33;1908;60.00
201902;33;1909;60.00
201902;33;1910;10.00
201902;33;1912;10.00
201902;33;1913;110.00
201902;33;2001;40.00
201902;33;2002;10.00
201902;33;2003;70.00
201902;33;2004;80.00
201902;33;2005;10.00
201902;33;2006;30.00
201902;33;2007;20.00
201902;33;2009;60.00
201902;33;2010;140.00
201902;33;2011;10.00
201902;33;2012;10.00
201902;33;2013;300.00
201902;33;2103;20.00
201902;33;2105;10.00
201902;33;2106;50.00
201902;33;2110;40.00
201902;33;2111;10.00
201902;33;2116;70.00
201902;33;2117;100.00
201902;33;2118;10.00
201902;33;2201;200.00
201902;33;2202;40.00
201902;33;2203;10.00
201902;33;2205;60.00
201902;33;2207;10.00
201902;33;2209;50.00
201902;33;2212;30.00
201902;33;2214;70.00
201902;33;2215;40.00
201902;33;2301;20.00
201902;33;2303;10.00
201902;33;2304;20.00
201902;33;2306;20.00
201902;33;2307;10.00
201902;33;2308;210.00
201902;33;2310;10.00
201902;33;2313;40.00
201902;33;2316;70.00
201902;33;2318;40.00
201902;33;2401;10.00
201902;33;2402;10.00
201902;33;2403;10.00
201902;33;2405;20.00
201902;33;2406;20.00
201902;33;2407;350.00
201902;34;1001;40.00
201902;34;1002;20.00
201902;34;1003;170.00
201902;34;1004;80.00
201902;34;1005;30.00
201902;34;1006;10.00
201902;34;1007;20.00
201902;34;1008;20.00
201902;34;1009;10.00
201902;34;1010;120.00
201902;34;1011;50.00
201902;34;1012;10.00
201902;34;1013;140.00
201902;34;1101;30.00
201902;34;1102;10.00
201902;34;1103;20.00
201902;34;1104;50.00
201902;34;1105;40.00
201902;34;1106;10.00
201902;34;1107;10.00
201902;34;1108;10.00
201902;34;1109;10.00
201902;34;1110;80.00
201902;34;1111;70.00
201902;34;1112;20.00
201902;34;1113;30.00
201902;34;1202;40.00
201902;34;1204;110.00
201902;34;1205;30.00
201902;34;1207;90.00
201902;34;1208;40.00
201902;34;1301;140.00
201902;34;1303;30.00
201902;34;1304;10.00
201902;34;1305;20.00
201902;34;1307;110.00
201902;34;1308;10.00
201902;34;1309;40.00
201902;34;1310;170.00
201902;34;1312;10.00
201902;34;1313;10.00
201902;34;1314;10.00
201902;34;1316;60.00
201902;34;1317;10.00
201902;34;1401;20.00
201902;34;1402;50.00
201902;34;1403;30.00
201902;34;1404;10.00
201902;34;1405;120.00
201902;34;1406;10.00
201902;34;1407;60.00
201902;34;1408;20.00
201902;34;1409;20.00
201902;34;1410;70.00
201902;34;1411;20.00
201902;34;1412;20.00
201902;34;1501;20.00
201902;34;1502;10.00
201902;34;1503;10.00
201902;34;1504;10.00
201902;34;1505;50.00
201902;34;1506;10.00
201902;34;1507;40.00
201902;34;1508;30.00
201902;34;1509;10.00
201902;34;1510;40.00
201902;34;1512;20.00
201902;34;1513;130.00
201902;34;1514;140.00
201902;34;1515;30.00
201902;34;1516;180.00
201902;34;1517;170.00
201902;34;1518;20.00
201902;34;1601;20.00
201902;34;1602;10.00
201902;34;1603;80.00
201902;34;1604;20.00
201902;34;1606;20.00
201902;34;1607;50.00
201902;34;1608;240.00
201902;34;1609;20.00
201902;34;1701;20.00
201902;34;1702;10.00
201902;34;1703;20.00
201902;34;1704;30.00
201902;34;1705;40.00
201902;34;1706;170.00
201902;34;1707;40.00
201902;34;1708;20.00
201902;34;1709;30.00
201902;34;1802;10.00
201902;34;1803;20.00
201902;34;1804;200.00
201902;34;1806;20.00
201902;34;1807;80.00
201902;34;1808;20.00
201902;34;1809;20.00
201902;34;1901;70.00
201902;34;1902;10.00
201902;34;1903;10.00
201902;34;1905;90.00
201902;34;1906;40.00
201902;34;1907;30.00
201902;34;1908;40.00
201902;34;1909;20.00
201902;34;1910;10.00
201902;34;1911;20.00
201902;34;1912;10.00
201902;34;1913;140.00
201902;34;2001;110.00
201902;34;2002;10.00
201902;34;2003;100.00
201902;34;2004;50.00
201902;34;2005;30.00
201902;34;2006;20.00
201902;34;2008;30.00
201902;34;2009;40.00
201902;34;2010;40.00
201902;34;2012;10.00
201902;34;2013;150.00
201902;34;2101;10.00
201902;34;2103;30.00
201902;34;2106;50.00
201902;34;2107;10.00
201902;34;2108;20.00
201902;34;2109;20.00
201902;34;2110;30.00
201902;34;2111;50.00
201902;34;2112;70.00
201902;34;2113;20.00
201902;34;2114;10.00
201902;34;2115;10.00
201902;34;2116;100.00
201902;34;2117;140.00
201902;34;2201;140.00
201902;34;2204;10.00
201902;34;2205;100.00
201902;34;2206;10.00
201902;34;2209;20.00
201902;34;2210;40.00
201902;34;2211;60.00
201902;34;2213;20.00
201902;34;2214;40.00
201902;34;2215;130.00
201902;34;2216;20.00
201902;34;2217;10.00
201902;34;2218;20.00
201902;34;2301;30.00
201902;34;2303;10.00
201902;34;2305;10.00
201902;34;2307;10.00
201902;34;2308;130.00
201902;34;2309;10.00
201902;34;2310;10.00
201902;34;2311;50.00
201902;34;2312;10.00
201902;34;2313;20.00
201902;34;2314;10.00
201902;34;2316;240.00
201902;34;2317;20.00
201902;34;2318;50.00
201902;34;2402;10.00
